id;year;month;hour;weekday;severity;light_condition;street_condition;bicycle;car;pedestrian;bike;truck;other;lng;lat;datetime;date
791;2017;12;10;Di;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0981070310000;49,0470482870000;2017-12-01T10:00:00Z;2017-12-01
792;2017;12;16;Mi;Leicht;Dämmerung;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1347470640001;49,0138708010001;2017-12-01T16:00:00Z;2017-12-01
793;2017;12;10;Mi;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1015987350000;49,0406907140000;2017-12-01T10:00:00Z;2017-12-01
794;2017;12;17;Mi;Leicht;Dämmerung;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0625514580000;49,0032941990000;2017-12-01T17:00:00Z;2017-12-01
795;2017;1;0;So;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,1123270770000;49,0183625320000;2017-01-01T00:00:00Z;2017-01-01
796;2017;1;11;Do;Leicht;Tageslicht;Winterglatt;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0663523190000;49,0049905230001;2017-01-01T11:00:00Z;2017-01-01
797;2017;1;14;Mo;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0671812280000;49,0158814470000;2017-01-01T14:00:00Z;2017-01-01
798;2017;1;20;Fr;Leicht;Dunkelheit;Winterglatt;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1394315270001;49,0134223020000;2017-01-01T20:00:00Z;2017-01-01
799;2017;1;21;Mi;Leicht;Dunkelheit;Winterglatt;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1061352920000;48,9939418740000;2017-01-01T21:00:00Z;2017-01-01
800;2017;1;13;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0737462020001;49,0078002460000;2017-01-01T13:00:00Z;2017-01-01
801;2017;1;17;Mi;Leicht;Dämmerung;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1191322050000;49,0151717490000;2017-01-01T17:00:00Z;2017-01-01
802;2017;1;11;Di;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,1192304780001;49,0151382120001;2017-01-01T11:00:00Z;2017-01-01
803;2017;1;14;Di;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0497743250000;49,0127663160001;2017-01-01T14:00:00Z;2017-01-01
804;2017;1;19;Di;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1398181260000;49,0095039950000;2017-01-01T19:00:00Z;2017-01-01
805;2017;1;15;Di;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0882569630000;49,0125449480000;2017-01-01T15:00:00Z;2017-01-01
806;2017;1;17;Di;Leicht;Dämmerung;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1188927750001;49,0275429660001;2017-01-01T17:00:00Z;2017-01-01
807;2017;1;6;Fr;Schwer;Dunkelheit;Nass/Feucht;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0812331220001;49,0066678380001;2017-01-01T06:00:00Z;2017-01-01
808;2017;1;7;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0592007710001;49,0104227380000;2017-01-01T07:00:00Z;2017-01-01
809;2017;1;16;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0985344580001;49,0125966500000;2017-01-01T16:00:00Z;2017-01-01
810;2017;1;16;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0618059630000;49,0149099100000;2017-01-01T16:00:00Z;2017-01-01
811;2017;1;10;Mi;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0617781800000;49,0149758910001;2017-01-01T10:00:00Z;2017-01-01
812;2017;1;11;Mi;Schwer;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1031039430001;49,0141834270000;2017-01-01T11:00:00Z;2017-01-01
813;2017;1;11;Mi;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,0885522380000;49,0143897970000;2017-01-01T11:00:00Z;2017-01-01
814;2017;1;14;Fr;Schwer;Tageslicht;Winterglatt;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,1765984860000;49,0050379000000;2017-01-01T14:00:00Z;2017-01-01
815;2017;1;9;So;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,1197611580001;49,0075501970001;2017-01-01T09:00:00Z;2017-01-01
816;2017;2;7;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1183620230000;49,0290989670000;2017-02-01T07:00:00Z;2017-02-01
817;2017;2;17;Di;Schwer;Dunkelheit;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1018113450000;49,0159512200000;2017-02-01T17:00:00Z;2017-02-01
818;2017;2;11;Di;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1060281170001;49,0075484960000;2017-02-01T11:00:00Z;2017-02-01
819;2017;2;14;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0898199800001;49,0185889210001;2017-02-01T14:00:00Z;2017-02-01
820;2017;2;10;So;Leicht;Tageslicht;Winterglatt;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0609510960001;49,0030761960000;2017-02-01T10:00:00Z;2017-02-01
821;2017;2;3;So;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0965783320000;49,0180434750001;2017-02-01T03:00:00Z;2017-02-01
822;2017;2;12;So;Leicht;Tageslicht;Winterglatt;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0429507130000;49,0107431790000;2017-02-01T12:00:00Z;2017-02-01
823;2017;2;10;So;Leicht;Tageslicht;Winterglatt;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0670081690001;48,9983277560000;2017-02-01T10:00:00Z;2017-02-01
824;2017;2;10;So;Leicht;Tageslicht;Winterglatt;FALSE;FALSE;FALSE;TRUE;NA;FALSE;12,0852162580001;49,0187547700001;2017-02-01T10:00:00Z;2017-02-01
825;2017;2;11;So;Leicht;Tageslicht;Winterglatt;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0830842180001;48,9950710790001;2017-02-01T11:00:00Z;2017-02-01
826;2017;2;16;Fr;Leicht;Dämmerung;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0644183060001;49,0154738970000;2017-02-01T16:00:00Z;2017-02-01
827;2017;2;19;Mi;Schwer;Dunkelheit;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0625686600001;49,0277731070000;2017-02-01T19:00:00Z;2017-02-01
828;2017;2;18;Di;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0531185340001;49,0180159760001;2017-02-01T18:00:00Z;2017-02-01
829;2017;2;19;Di;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1316867090001;49,0262667050001;2017-02-01T19:00:00Z;2017-02-01
830;2017;2;19;Mo;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0579394680000;49,0140433110001;2017-02-01T19:00:00Z;2017-02-01
831;2017;2;16;Mo;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0805405750000;49,0207647090000;2017-02-01T16:00:00Z;2017-02-01
832;2017;2;15;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0577418870001;49,0232522630001;2017-02-01T15:00:00Z;2017-02-01
833;2017;2;10;Mo;Schwer;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1149369270000;49,0162725730000;2017-02-01T10:00:00Z;2017-02-01
834;2017;2;16;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1325727440001;49,0535662530000;2017-02-01T16:00:00Z;2017-02-01
835;2017;2;11;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1235318670001;49,0342025080001;2017-02-01T11:00:00Z;2017-02-01
836;2017;2;10;Fr;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1231685850000;49,0336532770000;2017-02-01T10:00:00Z;2017-02-01
837;2017;2;7;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0840020950001;48,9935070660001;2017-02-01T07:00:00Z;2017-02-01
838;2017;2;18;Mi;Schwer;Dämmerung;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1198560520000;48,9972912920001;2017-02-01T18:00:00Z;2017-02-01
839;2017;2;17;Mi;Schwer;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0884450180001;49,0128048390001;2017-02-01T17:00:00Z;2017-02-01
840;2017;2;16;Mi;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1109082110000;49,0137577300001;2017-02-01T16:00:00Z;2017-02-01
841;2017;2;19;Di;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1086404400000;49,0064087810001;2017-02-01T19:00:00Z;2017-02-01
842;2017;3;12;Fr;Schwer;Tageslicht;Trocken;FALSE;FALSE;FALSE;FALSE;NA;TRUE;12,0968078850000;49,0184612530001;2017-03-01T12:00:00Z;2017-03-01
843;2017;3;10;Fr;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1130689070001;49,0204463160001;2017-03-01T10:00:00Z;2017-03-01
844;2017;3;0;Fr;Leicht;Dunkelheit;Nass/Feucht;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0861474930001;49,0008352480001;2017-03-01T00:00:00Z;2017-03-01
845;2017;3;9;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1130876820001;49,0088955800001;2017-03-01T09:00:00Z;2017-03-01
846;2017;3;16;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1147338710001;49,0336588480001;2017-03-01T16:00:00Z;2017-03-01
847;2017;2;11;Mo;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1269587290000;49,0316226850001;2017-02-01T11:00:00Z;2017-02-01
848;2017;2;12;Sa;Leicht;Tageslicht;Nass/Feucht;FALSE;FALSE;FALSE;TRUE;NA;FALSE;12,0689460690000;48,9887730430000;2017-02-01T12:00:00Z;2017-02-01
849;2017;3;11;Fr;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1139694770001;48,9956515620000;2017-03-01T11:00:00Z;2017-03-01
850;2017;3;7;Fr;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,1183663390000;49,0291636470001;2017-03-01T07:00:00Z;2017-03-01
851;2017;3;19;Mi;Leicht;Dämmerung;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1510832880001;48,9787220800001;2017-03-01T19:00:00Z;2017-03-01
852;2017;3;7;Mi;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1017560830001;49,0103865710000;2017-03-01T07:00:00Z;2017-03-01
853;2017;3;8;Mi;Schwer;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0981781030001;49,0125904720001;2017-03-01T08:00:00Z;2017-03-01
854;2017;3;22;Mi;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0782287560000;48,9907492900001;2017-03-01T22:00:00Z;2017-03-01
855;2017;3;15;So;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0842899570001;49,0007553960000;2017-03-01T15:00:00Z;2017-03-01
856;2017;3;19;So;Schwer;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1062340940001;49,0137105850001;2017-03-01T19:00:00Z;2017-03-01
857;2017;3;7;Do;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1508287630000;48,9791092090001;2017-03-01T07:00:00Z;2017-03-01
858;2017;3;13;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1145625160000;48,9957409320000;2017-03-01T13:00:00Z;2017-03-01
859;2017;3;16;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1766219150001;48,9815237420000;2017-03-01T16:00:00Z;2017-03-01
860;2017;3;12;Mi;Schwer;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0464915900001;49,0128819440001;2017-03-01T12:00:00Z;2017-03-01
861;2017;3;8;Di;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1130474590000;49,0204489860001;2017-03-01T08:00:00Z;2017-03-01
862;2017;3;19;Mo;Leicht;Dämmerung;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0663011370000;49,0210196190001;2017-03-01T19:00:00Z;2017-03-01
863;2017;3;9;Mo;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0883992390001;49,0220561240001;2017-03-01T09:00:00Z;2017-03-01
864;2017;3;6;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1429403060001;49,0134735240001;2017-03-01T06:00:00Z;2017-03-01
865;2017;3;18;Fr;Leicht;Dämmerung;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1124547360001;49,0090304780001;2017-03-01T18:00:00Z;2017-03-01
866;2017;3;13;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0830213960000;49,0009526230000;2017-03-01T13:00:00Z;2017-03-01
867;2017;3;16;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1681183450000;49,0022341540001;2017-03-01T16:00:00Z;2017-03-01
868;2017;3;12;Fr;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0818367050001;49,0181995570001;2017-03-01T12:00:00Z;2017-03-01
869;2017;3;6;Mo;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1405937950000;48,9888316380001;2017-03-01T06:00:00Z;2017-03-01
870;2017;3;17;Mo;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0873820620001;49,0103863220000;2017-03-01T17:00:00Z;2017-03-01
871;2017;3;15;Mo;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;TRUE;12,1401321770001;48,9890487170001;2017-03-01T15:00:00Z;2017-03-01
872;2017;3;17;So;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,1001720230000;49,0153831020001;2017-03-01T17:00:00Z;2017-03-01
873;2017;3;7;Fr;Leicht;Tageslicht;Trocken;FALSE;FALSE;FALSE;TRUE;NA;FALSE;12,0864223680001;49,0009325510001;2017-03-01T07:00:00Z;2017-03-01
874;2017;3;22;Fr;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1058871850000;49,0148555900001;2017-03-01T22:00:00Z;2017-03-01
875;2017;3;16;Fr;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1043833310001;49,0303991660000;2017-03-01T16:00:00Z;2017-03-01
876;2017;3;16;Fr;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1237924790000;49,0279740170001;2017-03-01T16:00:00Z;2017-03-01
877;2017;3;18;Do;Leicht;Tageslicht;Trocken;TRUE;FALSE;TRUE;FALSE;NA;FALSE;12,1014559020001;49,0178759080001;2017-03-01T18:00:00Z;2017-03-01
878;2017;3;7;Do;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1198560520000;48,9972912920001;2017-03-01T07:00:00Z;2017-03-01
879;2017;3;18;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1016474100001;49,0142348110001;2017-03-01T18:00:00Z;2017-03-01
880;2017;3;6;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,1096957850000;49,0214950180001;2017-03-01T06:00:00Z;2017-03-01
881;2017;3;14;Mi;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1020129070001;49,0152614700000;2017-03-01T14:00:00Z;2017-03-01
882;2017;3;17;Mi;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,0811390140000;49,0180170180001;2017-03-01T17:00:00Z;2017-03-01
883;2017;4;8;Di;Leicht;Tageslicht;Trocken;FALSE;FALSE;FALSE;TRUE;NA;TRUE;12,0920636010001;48,9995199170000;2017-04-01T08:00:00Z;2017-04-01
884;2017;4;13;Mo;Leicht;Tageslicht;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0406335400000;49,0127484120001;2017-04-01T13:00:00Z;2017-04-01
885;2017;4;11;Mo;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0952868730001;49,0183298520001;2017-04-01T11:00:00Z;2017-04-01
886;2017;4;13;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,0580579370001;49,0140719050000;2017-04-01T13:00:00Z;2017-04-01
887;2017;4;18;So;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1050772490000;49,0091990890000;2017-04-01T18:00:00Z;2017-04-01
888;2017;4;17;Sa;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0757765430001;49,0196068290001;2017-04-01T17:00:00Z;2017-04-01
889;2017;4;15;Sa;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1098973270001;49,0176618380000;2017-04-01T15:00:00Z;2017-04-01
890;2017;4;1;So;Leicht;Dunkelheit;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0955089580000;49,0201376720000;2017-04-01T01:00:00Z;2017-04-01
891;2017;4;13;Do;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0931857250001;49,0162427020001;2017-04-01T13:00:00Z;2017-04-01
892;2017;4;16;Do;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1111848200001;49,0016551880000;2017-04-01T16:00:00Z;2017-04-01
893;2017;4;8;Do;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1745666040001;48,9859937180000;2017-04-01T08:00:00Z;2017-04-01
894;2017;4;20;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,1246997370001;49,0306016890000;2017-04-01T20:00:00Z;2017-04-01
895;2017;4;7;Mi;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0648252580000;49,0238581090001;2017-04-01T07:00:00Z;2017-04-01
896;2017;4;14;Do;Leicht;Tageslicht;Trocken;FALSE;FALSE;FALSE;FALSE;NA;TRUE;12,1104631130000;49,0138104740001;2017-04-01T14:00:00Z;2017-04-01
897;2017;4;14;Mi;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1765395170000;48,9814374140000;2017-04-01T14:00:00Z;2017-04-01
898;2017;4;6;Mi;Leicht;Tageslicht;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1565246630000;48,9893984570000;2017-04-01T06:00:00Z;2017-04-01
899;2017;4;0;Di;Schwer;Dunkelheit;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0934626760001;49,0212521710001;2017-04-01T00:00:00Z;2017-04-01
900;2017;4;11;Mo;Schwer;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,0478641160000;49,0127673600001;2017-04-01T11:00:00Z;2017-04-01
901;2017;4;7;Mo;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1361152000001;49,0381536230000;2017-04-01T07:00:00Z;2017-04-01
902;2017;4;16;Sa;Leicht;Tageslicht;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0656036150000;49,0168480530000;2017-04-01T16:00:00Z;2017-04-01
903;2017;4;17;Do;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,1300673820000;49,0426978540000;2017-04-01T17:00:00Z;2017-04-01
904;2017;4;8;Mi;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0894275470001;49,0126034130001;2017-04-01T08:00:00Z;2017-04-01
905;2017;4;21;Mi;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,1365599510000;49,0261132070000;2017-04-01T21:00:00Z;2017-04-01
906;2017;4;10;Di;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1332058180000;49,0362765910000;2017-04-01T10:00:00Z;2017-04-01
907;2017;4;17;Mo;Schwer;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1065957810001;49,0146873630001;2017-04-01T17:00:00Z;2017-04-01
908;2017;4;10;Sa;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,1568513050000;49,0126099050000;2017-04-01T10:00:00Z;2017-04-01
909;2017;4;8;Sa;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1057546360000;49,0131964070001;2017-04-01T08:00:00Z;2017-04-01
910;2017;4;10;Do;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1149485550001;49,0163068460001;2017-04-01T10:00:00Z;2017-04-01
911;2017;4;10;Do;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1136709850001;49,0333686950000;2017-04-01T10:00:00Z;2017-04-01
912;2017;4;7;Mi;Schwer;Tageslicht;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0804129310001;49,0014610060001;2017-04-01T07:00:00Z;2017-04-01
913;2017;4;11;Mi;Leicht;Tageslicht;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0626359510001;49,0201137820001;2017-04-01T11:00:00Z;2017-04-01
914;2017;4;7;Mi;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1331141110001;49,0377909030000;2017-04-01T07:00:00Z;2017-04-01
915;2017;4;20;Di;Leicht;Dämmerung;Trocken;FALSE;FALSE;TRUE;FALSE;NA;TRUE;12,1000531900000;49,0134290690000;2017-04-01T20:00:00Z;2017-04-01
916;2017;4;10;Mo;Schwer;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,1021128240001;49,0126009400000;2017-04-01T10:00:00Z;2017-04-01
917;2017;4;14;Mo;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1605924700000;49,0115156220000;2017-04-01T14:00:00Z;2017-04-01
918;2017;4;21;Mo;Leicht;Dunkelheit;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1117259430001;49,0171293670000;2017-04-01T21:00:00Z;2017-04-01
919;2017;4;17;Mo;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1455432110001;49,0238066650000;2017-04-01T17:00:00Z;2017-04-01
920;2017;5;1;Mo;Leicht;Dunkelheit;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0959959280000;49,0181703820001;2017-05-01T01:00:00Z;2017-05-01
921;2017;4;23;So;Leicht;Dunkelheit;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1033318230001;49,0192943440001;2017-04-01T23:00:00Z;2017-04-01
922;2017;4;6;So;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0810943680000;48,9906069810000;2017-04-01T06:00:00Z;2017-04-01
923;2017;4;18;So;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1098610310000;49,0214731070001;2017-04-01T18:00:00Z;2017-04-01
924;2017;4;19;Sa;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0686880160001;49,0239785810001;2017-04-01T19:00:00Z;2017-04-01
925;2017;4;13;Sa;Leicht;Tageslicht;Trocken;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0834982330001;49,0017835660000;2017-04-01T13:00:00Z;2017-04-01
926;2017;4;9;Sa;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,1148640420000;49,0336880200001;2017-04-01T09:00:00Z;2017-04-01
927;2017;4;17;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1016412690000;49,0141412970000;2017-04-01T17:00:00Z;2017-04-01
928;2017;4;15;Fr;Schwer;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1362514780001;49,0256935510001;2017-04-01T15:00:00Z;2017-04-01
929;2017;5;7;Fr;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0887539020001;48,9901435960001;2017-05-01T07:00:00Z;2017-05-01
930;2017;5;6;Do;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0884402920000;49,0128058080001;2017-05-01T06:00:00Z;2017-05-01
931;2017;5;17;Do;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,1322043500001;49,0262915680000;2017-05-01T17:00:00Z;2017-05-01
932;2017;5;12;Do;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1114470080000;49,0350881300001;2017-05-01T12:00:00Z;2017-05-01
933;2017;5;8;Di;Leicht;Tageslicht;Nass/Feucht;TRUE;FALSE;FALSE;FALSE;NA;TRUE;12,1693424620000;48,9817379260001;2017-05-01T08:00:00Z;2017-05-01
934;2017;5;12;Di;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1085034980001;49,0064568170001;2017-05-01T12:00:00Z;2017-05-01
